Time Series Search Export,Search term,Search filters,,Last update of Central bank total assets data,Downloaded at,Source,Source URL,Download URL,About Central bank total assets
,,TOPIC:Topic,CBTA:Central bank statistics / Central bank total assets,2024-08-20,2024-11-17 07:59 CET,BIS,https://data.bis.org/topics/CBTA/data?filter=TIMESPAN%3D2023-11-17_2024-11-17,https://data.bis.org/topics/CBTA/data?filter=TIMESPAN%3D2023-11-17_2024-11-17&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel,https://data.bis.org/topics/CBTA
,,TIMESPAN:Timespan,2023-11-17_2024-11-17:,,,,,,

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,REF_AREA:Reference area,COMP_METHOD:Compilation methodology,UNIT_MEASURE:Unit of measure,CURRENCY:Currency,TRANSFORMATION:Transformation,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_CBTA,1.0",M.ES.B.USD._Z.B,M:Monthly,ES:Spain,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2023-12-31,F:Free (free for publication),,A:Normal value,1050.7294660527
"BIS,WS_CBTA,1.0",M.ES.B.USD._Z.B,M:Monthly,ES:Spain,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-01-31,F:Free (free for publication),,A:Normal value,1023.2973725705
"BIS,WS_CBTA,1.0",M.ES.B.USD._Z.B,M:Monthly,ES:Spain,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-02-29,F:Free (free for publication),,A:Normal value,1027.0097932017
"BIS,WS_CBTA,1.0",M.ES.B.USD._Z.B,M:Monthly,ES:Spain,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-03-31,F:Free (free for publication),,A:Normal value,1008.1201404565
"BIS,WS_CBTA,1.0",M.ES.B.USD._Z.B,M:Monthly,ES:Spain,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-04-30,F:Free (free for publication),,A:Normal value,993.09760881448
"BIS,WS_CBTA,1.0",M.ES.B.USD._Z.B,M:Monthly,ES:Spain,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-05-31,F:Free (free for publication),,A:Normal value,1005.2816691246
"BIS,WS_CBTA,1.0",M.ES.B.USD._Z.B,M:Monthly,ES:Spain,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-06-30,F:Free (free for publication),,A:Normal value,994.67319243413
"BIS,WS_CBTA,1.0",M.ES.B.USD._Z.B,M:Monthly,ES:Spain,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-07-31,F:Free (free for publication),,A:Normal value,998.55771104845
"BIS,WS_CBTA,1.0",M.ES.B.XDC.EUR.B,M:Monthly,ES:Spain,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2023-12-31,F:Free (free for publication),,A:Normal value,950.886
"BIS,WS_CBTA,1.0",M.ES.B.XDC.EUR.B,M:Monthly,ES:Spain,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-01-31,F:Free (free for publication),,A:Normal value,944.263
"BIS,WS_CBTA,1.0",M.ES.B.XDC.EUR.B,M:Monthly,ES:Spain,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-02-29,F:Free (free for publication),,A:Normal value,948.651
"BIS,WS_CBTA,1.0",M.ES.B.XDC.EUR.B,M:Monthly,ES:Spain,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,932.495
"BIS,WS_CBTA,1.0",M.ES.B.XDC.EUR.B,M:Monthly,ES:Spain,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-04-30,F:Free (free for publication),,A:Normal value,926.57
"BIS,WS_CBTA,1.0",M.ES.B.XDC.EUR.B,M:Monthly,ES:Spain,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-05-31,F:Free (free for publication),,A:Normal value,926.356
"BIS,WS_CBTA,1.0",M.ES.B.XDC.EUR.B,M:Monthly,ES:Spain,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,929.167
"BIS,WS_CBTA,1.0",M.ES.B.XDC.EUR.B,M:Monthly,ES:Spain,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-07-31,F:Free (free for publication),,A:Normal value,922.2
"BIS,WS_CBTA,1.0",M.ES.B.XDC.EUR.N,M:Monthly,ES:Spain,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2023-12-31,F:Free (free for publication),,A:Normal value,950.886
"BIS,WS_CBTA,1.0",M.ES.B.XDC.EUR.N,M:Monthly,ES:Spain,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-01-31,F:Free (free for publication),,A:Normal value,944.263
"BIS,WS_CBTA,1.0",M.ES.B.XDC.EUR.N,M:Monthly,ES:Spain,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-02-29,F:Free (free for publication),,A:Normal value,948.651
"BIS,WS_CBTA,1.0",M.ES.B.XDC.EUR.N,M:Monthly,ES:Spain,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,932.495
"BIS,WS_CBTA,1.0",M.ES.B.XDC.EUR.N,M:Monthly,ES:Spain,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-04-30,F:Free (free for publication),,A:Normal value,926.57
"BIS,WS_CBTA,1.0",M.ES.B.XDC.EUR.N,M:Monthly,ES:Spain,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-05-31,F:Free (free for publication),,A:Normal value,926.356
"BIS,WS_CBTA,1.0",M.ES.B.XDC.EUR.N,M:Monthly,ES:Spain,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,929.167
"BIS,WS_CBTA,1.0",M.ES.B.XDC.EUR.N,M:Monthly,ES:Spain,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-07-31,F:Free (free for publication),,A:Normal value,922.2
"BIS,WS_CBTA,1.0",M.FI.B.USD._Z.B,M:Monthly,FI:Finland,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2023-12-31,F:Free (free for publication),,A:Normal value,197.25532251096
"BIS,WS_CBTA,1.0",M.FI.B.USD._Z.B,M:Monthly,FI:Finland,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-01-31,F:Free (free for publication),,A:Normal value,176.55936235119
"BIS,WS_CBTA,1.0",M.FI.B.USD._Z.B,M:Monthly,FI:Finland,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-02-29,F:Free (free for publication),,A:Normal value,175.52341556043
"BIS,WS_CBTA,1.0",M.FI.B.USD._Z.B,M:Monthly,FI:Finland,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-03-31,F:Free (free for publication),,A:Normal value,187.86687121075
"BIS,WS_CBTA,1.0",M.FI.B.USD._Z.B,M:Monthly,FI:Finland,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-04-30,F:Free (free for publication),,A:Normal value,158.42818404947
"BIS,WS_CBTA,1.0",M.FI.B.USD._Z.B,M:Monthly,FI:Finland,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-05-31,F:Free (free for publication),,A:Normal value,127.97499481817
"BIS,WS_CBTA,1.0",M.FI.B.USD._Z.B,M:Monthly,FI:Finland,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-06-30,F:Free (free for publication),,A:Normal value,177.92061814947
"BIS,WS_CBTA,1.0",M.FI.B.USD._Z.B,M:Monthly,FI:Finland,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-07-31,F:Free (free for publication),,A:Normal value,164.1870557815
"BIS,WS_CBTA,1.0",M.FI.B.XDC.EUR.B,M:Monthly,FI:Finland,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2023-12-31,F:Free (free for publication),,A:Normal value,178.51153
"BIS,WS_CBTA,1.0",M.FI.B.XDC.EUR.B,M:Monthly,FI:Finland,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-01-31,F:Free (free for publication),,A:Normal value,162.9228
"BIS,WS_CBTA,1.0",M.FI.B.XDC.EUR.B,M:Monthly,FI:Finland,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-02-29,F:Free (free for publication),,A:Normal value,162.13133
"BIS,WS_CBTA,1.0",M.FI.B.XDC.EUR.B,M:Monthly,FI:Finland,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,173.77385
"BIS,WS_CBTA,1.0",M.FI.B.XDC.EUR.B,M:Monthly,FI:Finland,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-04-30,F:Free (free for publication),,A:Normal value,147.81508
"BIS,WS_CBTA,1.0",M.FI.B.XDC.EUR.B,M:Monthly,FI:Finland,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-05-31,F:Free (free for publication),,A:Normal value,117.92755
"BIS,WS_CBTA,1.0",M.FI.B.XDC.EUR.B,M:Monthly,FI:Finland,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,166.2033
"BIS,WS_CBTA,1.0",M.FI.B.XDC.EUR.B,M:Monthly,FI:Finland,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-07-31,F:Free (free for publication),,A:Normal value,151.632
"BIS,WS_CBTA,1.0",M.FI.B.XDC.EUR.N,M:Monthly,FI:Finland,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2023-12-31,F:Free (free for publication),,A:Normal value,178.51153
"BIS,WS_CBTA,1.0",M.FI.B.XDC.EUR.N,M:Monthly,FI:Finland,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-01-31,F:Free (free for publication),,A:Normal value,162.9228
"BIS,WS_CBTA,1.0",M.FI.B.XDC.EUR.N,M:Monthly,FI:Finland,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-02-29,F:Free (free for publication),,A:Normal value,162.13133
"BIS,WS_CBTA,1.0",M.FI.B.XDC.EUR.N,M:Monthly,FI:Finland,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,173.77385
"BIS,WS_CBTA,1.0",M.FI.B.XDC.EUR.N,M:Monthly,FI:Finland,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-04-30,F:Free (free for publication),,A:Normal value,147.81508
"BIS,WS_CBTA,1.0",M.FI.B.XDC.EUR.N,M:Monthly,FI:Finland,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-05-31,F:Free (free for publication),,A:Normal value,117.92755
"BIS,WS_CBTA,1.0",M.FI.B.XDC.EUR.N,M:Monthly,FI:Finland,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,166.2033
"BIS,WS_CBTA,1.0",M.FI.B.XDC.EUR.N,M:Monthly,FI:Finland,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-07-31,F:Free (free for publication),,A:Normal value,151.632
"BIS,WS_CBTA,1.0",M.FR.B.USD._Z.B,M:Monthly,FR:France,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2023-12-31,F:Free (free for publication),,A:Normal value,1762.3342913687
"BIS,WS_CBTA,1.0",M.FR.B.USD._Z.B,M:Monthly,FR:France,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-01-31,F:Free (free for publication),,A:Normal value,1723.403033275
"BIS,WS_CBTA,1.0",M.FR.B.USD._Z.B,M:Monthly,FR:France,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-02-29,F:Free (free for publication),,A:Normal value,1717.3547312878
"BIS,WS_CBTA,1.0",M.FR.B.USD._Z.B,M:Monthly,FR:France,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-03-31,F:Free (free for publication),,A:Normal value,1651.0458559283
"BIS,WS_CBTA,1.0",M.FR.B.USD._Z.B,M:Monthly,FR:France,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-04-30,F:Free (free for publication),,A:Normal value,1636.9631622383
"BIS,WS_CBTA,1.0",M.FR.B.USD._Z.B,M:Monthly,FR:France,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-05-31,F:Free (free for publication),,A:Normal value,1645.3348873399
"BIS,WS_CBTA,1.0",M.FR.B.USD._Z.B,M:Monthly,FR:France,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-06-30,F:Free (free for publication),,A:Normal value,1600.5729315533
"BIS,WS_CBTA,1.0",M.FR.B.XDC.EUR.B,M:Monthly,FR:France,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2023-12-31,F:Free (free for publication),,A:Normal value,1594.872
"BIS,WS_CBTA,1.0",M.FR.B.XDC.EUR.B,M:Monthly,FR:France,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-01-31,F:Free (free for publication),,A:Normal value,1590.296
"BIS,WS_CBTA,1.0",M.FR.B.XDC.EUR.B,M:Monthly,FR:France,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-02-29,F:Free (free for publication),,A:Normal value,1586.324
"BIS,WS_CBTA,1.0",M.FR.B.XDC.EUR.B,M:Monthly,FR:France,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,1527.191
"BIS,WS_CBTA,1.0",M.FR.B.XDC.EUR.B,M:Monthly,FR:France,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-04-30,F:Free (free for publication),,A:Normal value,1527.303
"BIS,WS_CBTA,1.0",M.FR.B.XDC.EUR.B,M:Monthly,FR:France,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-05-31,F:Free (free for publication),,A:Normal value,1516.158
"BIS,WS_CBTA,1.0",M.FR.B.XDC.EUR.B,M:Monthly,FR:France,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,1495.164
"BIS,WS_CBTA,1.0",M.FR.B.XDC.EUR.N,M:Monthly,FR:France,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2023-12-31,F:Free (free for publication),,A:Normal value,1594.872
"BIS,WS_CBTA,1.0",M.FR.B.XDC.EUR.N,M:Monthly,FR:France,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-01-31,F:Free (free for publication),,A:Normal value,1590.296
"BIS,WS_CBTA,1.0",M.FR.B.XDC.EUR.N,M:Monthly,FR:France,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-02-29,F:Free (free for publication),,A:Normal value,1586.324
"BIS,WS_CBTA,1.0",M.FR.B.XDC.EUR.N,M:Monthly,FR:France,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,1527.191
"BIS,WS_CBTA,1.0",M.FR.B.XDC.EUR.N,M:Monthly,FR:France,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-04-30,F:Free (free for publication),,A:Normal value,1527.303
"BIS,WS_CBTA,1.0",M.FR.B.XDC.EUR.N,M:Monthly,FR:France,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-05-31,F:Free (free for publication),,A:Normal value,1516.158
"BIS,WS_CBTA,1.0",M.FR.B.XDC.EUR.N,M:Monthly,FR:France,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,1495.164
"BIS,WS_CBTA,1.0",M.GB.B.USD._Z.B,M:Monthly,GB:United Kingdom,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2023-12-31,F:Free (free for publication),,A:Normal value,1197.4465682778
"BIS,WS_CBTA,1.0",M.GB.B.USD._Z.B,M:Monthly,GB:United Kingdom,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-01-31,F:Free (free for publication),,A:Normal value,1177.1808453963
"BIS,WS_CBTA,1.0",M.GB.B.USD._Z.B,M:Monthly,GB:United Kingdom,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-02-29,F:Free (free for publication),,A:Normal value,1172.1075787699
"BIS,WS_CBTA,1.0",M.GB.B.USD._Z.B,M:Monthly,GB:United Kingdom,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-03-31,F:Free (free for publication),,A:Normal value,1166.5103153913
"BIS,WS_CBTA,1.0",M.GB.B.USD._Z.B,M:Monthly,GB:United Kingdom,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-04-30,F:Free (free for publication),,A:Normal value,1158.0553667754
"BIS,WS_CBTA,1.0",M.GB.B.USD._Z.B,M:Monthly,GB:United Kingdom,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-05-31,F:Free (free for publication),,A:Normal value,1166.8067157453
"BIS,WS_CBTA,1.0",M.GB.B.USD._Z.B,M:Monthly,GB:United Kingdom,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-06-30,F:Free (free for publication),,A:Normal value,1161.9169280583
"BIS,WS_CBTA,1.0",M.GB.B.XDC.GBP.B,M:Monthly,GB:United Kingdom,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),GBP:UK pound sterling,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2023-12-31,F:Free (free for publication),,A:Normal value,941.757
"BIS,WS_CBTA,1.0",M.GB.B.XDC.GBP.B,M:Monthly,GB:United Kingdom,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),GBP:UK pound sterling,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-01-31,F:Free (free for publication),,A:Normal value,928.047
"BIS,WS_CBTA,1.0",M.GB.B.XDC.GBP.B,M:Monthly,GB:United Kingdom,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),GBP:UK pound sterling,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-02-29,F:Free (free for publication),,A:Normal value,927.368
"BIS,WS_CBTA,1.0",M.GB.B.XDC.GBP.B,M:Monthly,GB:United Kingdom,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),GBP:UK pound sterling,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,922.656
"BIS,WS_CBTA,1.0",M.GB.B.XDC.GBP.B,M:Monthly,GB:United Kingdom,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),GBP:UK pound sterling,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-04-30,F:Free (free for publication),,A:Normal value,923.57
"BIS,WS_CBTA,1.0",M.GB.B.XDC.GBP.B,M:Monthly,GB:United Kingdom,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),GBP:UK pound sterling,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-05-31,F:Free (free for publication),,A:Normal value,917.844
"BIS,WS_CBTA,1.0",M.GB.B.XDC.GBP.B,M:Monthly,GB:United Kingdom,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),GBP:UK pound sterling,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,918.658
"BIS,WS_CBTA,1.0",M.GB.B.XDC.GBP.N,M:Monthly,GB:United Kingdom,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),GBP:UK pound sterling,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2023-12-31,F:Free (free for publication),,A:Normal value,941.757
"BIS,WS_CBTA,1.0",M.GB.B.XDC.GBP.N,M:Monthly,GB:United Kingdom,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),GBP:UK pound sterling,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-01-31,F:Free (free for publication),,A:Normal value,928.047
"BIS,WS_CBTA,1.0",M.GB.B.XDC.GBP.N,M:Monthly,GB:United Kingdom,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),GBP:UK pound sterling,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-02-29,F:Free (free for publication),,A:Normal value,927.368
"BIS,WS_CBTA,1.0",M.GB.B.XDC.GBP.N,M:Monthly,GB:United Kingdom,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),GBP:UK pound sterling,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,922.656
